"5746" "Laramie Regional Airport" "Laramie" "United States" "LAR" "klar" "41.3121" -105.675 7284 "-7" "A" "America/Denver"
"5745" "Jamestown Regional Airport" "Jamestown" "United States" "JMS" "kjms" "46.9297" -98.6782 1498 "-6" "A" "America/Chicago"
"5744" "Kirksville Regional Airport" "Kirksville" "United States" "IRK" "kirk" "40.0935" -92.5449 966 "-6" "A" "America/Chicago"
"5743" "Kili Airport" "Kili Island" "Marshall Islands" "KIO" "q51" "5.64452" 169.12 5 "12" "U" "Pacific/Majuro"
"5742" "Tri State Milton J Ferguson Field" "Huntington" "United States" "HTS" "khts" "38.3667" -82.558 828 "-5" "A" "America/New_York"
"5741" "Memorial Field" "Hot Springs" "United States" "HOT" "khot" "34.478" -93.0962 540 "-6" "A" "America/Chicago"
"5740" "Central Nebraska Regional Airport" "Grand Island" "United States" "GRI" "kgri" "40.9675" -98.3096 1847 "-6" "A" "America/Chicago"
"5739" "Wokal Field Glasgow International Airport" "Glasgow" "United States" "GGW" "kggw" "48.2125" -106.615 2296 "-7" "A" "America/Denver"
"5738" "Fayetteville Regional Grannis Field" "Fayetteville" "United States" "FAY" "kfay" "34.9912" -78.8803 189 "-5" "A" "America/New_York"
"5737" "New Bedford Regional Airport" "New Bedford" "United States" "EWB" "kewb" "41.6761" -70.9569 80 "-5" "A" "America/New_York"
"5736" "Elko Regional Airport" "Elko" "United States" "EKO" "keko" "40.8249" -115.792 5140 "-8" "A" "America/Los_Angeles"
"5735" "Chippewa Valley Regional Airport" "Eau Claire" "United States" "EAU" "keau" "44.8658" -91.4843 913 "-6" "A" "America/Chicago"
"5734" "DuBois Regional Airport" "Du Bois" "United States" "DUJ" "kduj" "41.1783" -78.8987 1817 "-5" "A" "America/New_York"
"5733" "Dodge City Regional Airport" "Dodge City" "United States" "DDC" "kddc" "37.7634" -99.9656 2594 "-6" "A" "America/Chicago"
"5732" "Houghton County Memorial Airport" "Hancock" "United States" "CMX" "kcmx" "47.1684" -88.4891 1095 "-5" "A" "America/New_York"
"5731" "William R Fairchild International Airport" "Port Angeles" "United States" "CLM" "kclm" "48.1202" -123.5 291 "-8" "A" "America/Los_Angeles"
"5730" "Harrison Marion Regional Airport" "Clarksburg" "United States" "CKB" "kckb" "39.2966" -80.2281 1217 "-5" "A" "America/New_York"
"5729" "Chippewa County International Airport" "Sault Ste Marie" "United States" "CIU" "kciu" "46.2508" -84.4724 800 "-5" "A" "America/New_York"
"5728" "Cape Girardeau Regional Airport" "Cape Girardeau" "United States" "CGI" "kcgi" "37.2253" -89.5708 342 "-6" "A" "America/Chicago"
"5727" "Del Norte County Airport" "Crescent City" "United States" "CEC" "kcec" "41.7802" -124.237 57 "-8" "A" "America/Los_Angeles"
"5726" "Southeast Iowa Regional Airport" "Burlington" "United States" "BRL" "kbrl" "40.7832" -91.1255 698 "-6" "A" "America/Chicago"
"5725" "Brunswick Golden Isles Airport" "Brunswick" "United States" "BQK" "kbqk" "31.2588" -81.4665 26 "-5" "A" "America/New_York"
"5724" "Raleigh County Memorial Airport" "Beckley" "United States" "BKW" "kbkw" "37.7873" -81.1242 2504 "-5" "A" "America/New_York"
"5723" "Western Nebraska Regional Airport" "Scottsbluff" "United States" "BFF" "kbff" "41.874" -103.596 3967 "-7" "A" "America/Denver"
"5722" "Bradford Regional Airport" "Bradford" "United States" "BFD" "kbfd" "41.8031" -78.6401 2143 "-5" "A" "America/New_York"
"5721" "Watertown Regional Airport" "Watertown" "United States" "ATY" "katy" "44.914" -97.1547 1748 "-6" "A" "America/Chicago"
"5720" "Alpena County Regional Airport" "Alpena" "United States" "APN" "kapn" "45.0781" -83.5603 689 "-5" "A" "America/New_York"
"5719" "Walla Walla Regional Airport" "Walla Walla" "United States" "ALW" "kalw" "46.0949" -118.288 1191 "-8" "A" "America/Los_Angeles"
"5718" "Waterloo Regional Airport" "Waterloo" "United States" "ALO" "kalo" "42.5571" -92.4003 873 "-6" "A" "America/Chicago"
"5717" "Alamogordo White Sands Regional Airport" "Alamogordo" "United States" "ALM" "kalm" "32.8399" -105.991 4200 "-7" "A" "America/Denver"
"5716" "Athens Ben Epps Airport" "Athens" "United States" "AHN" "kahn" "33.9486" -83.3263 808 "-5" "A" "America/New_York"
"5715" "Southwest Georgia Regional Airport" "Albany" "United States" "ABY" "kaby" "31.5355" -84.1945 197 "-5" "A" "America/New_York"
"5714" "Aberdeen Regional Airport" "Aberdeen" "United States" "ABR" "kabr" "45.4491" -98.4218 1302 "-6" "A" "America/Chicago"
"5713" "San Domino Island Heliport" "Tremiti Islands" "Italy" "TQR" "" "42.1025" 15.488 0 "1" "E" "Europe/Rome"
"5712" "Gheshm Airport" "Gheshm" "Iran" "GSM" "" "26.9487" 56.2688 100 "3.5" "E" "Asia/Tehran"
"5711" "Diu Airport" "Diu" "India" "DIU" "va1p" "20.7131" 70.9211 31 "5.5" "N" "Asia/Calcutta"
"5710" "Gulu Airport" "Gulu" "Uganda" "ULU" "hugu" "2.805556" 32.271792 3510 "3" "U" "Africa/Kampala"
"5709" "Arua Airport" "Arua" "Uganda" "RUA" "huar" "3.05" 30.917 3951 "3" "U" "Africa/Kampala"
"5708" "Tabora Airport" "Tabora" "Tanzania" "TBO" "httb" "-5.07639" 32.8333 3868 "3" "U" "Africa/Dar_es_Salaam"
"5707" "Shinyanga Airport" "Shinyanga" "Tanzania" "SHY" "htsy" "-3.667" 33.417 3800 "3" "U" "Africa/Dar_es_Salaam"
"5706" "Musoma Airport" "Musoma" "Tanzania" "MUZ" "htmu" "-1.483" 33.8 3806 "3" "U" "Africa/Dar_es_Salaam"
"5705" "Kikwetu Airport" "Lindi" "Tanzania" "LDI" "htli" "-9.85111" 39.7578 100 "3" "U" "Africa/Dar_es_Salaam"
"5704" "Kigoma Airport" "Kigoma" "Tanzania" "TKQ" "htka" "-4.883" 29.633 2700 "3" "U" "Africa/Dar_es_Salaam"
"5703" "Bukoba Airport" "Bukoba" "Tanzania" "BKZ" "htbu" "-1.3" 31.8 3745 "3" "U" "Africa/Dar_es_Salaam"
"5702" "Port Sudan New International Airport" "Port Sudan" "Sudan" "PZU" "hspn" "19.4336" 37.2341 135 "3" "U" "Africa/Khartoum"
"5701" "Nyala Airport" "Nyala" "Sudan" "UYL" "hsnn" "12.0535" 24.9562 2106 "3" "U" "Africa/Khartoum"
"5700" "Atbara Airport" "Atbara" "Sudan" "ATB" "hsat" "17.7" 33.967 1181 "3" "U" "Africa/Khartoum"
"5699" "La Abraq Airport" "Al Bayda'" "Libya" "LAQ" "hllq" "32.788673" 21.964333 2157 "2" "N" "Africa/Tripoli"
"5698" "Mitiga Airport" "Tripoli" "Libya" "MJI" "hllm" "32.8941" 13.276 36 "2" "N" "Africa/Tripoli"
"5697" "Gamal Abdel Nasser Airport" "Tobruk" "Libya" "TOB" "hlgn" "31.861" 23.907 519 "2" "N" "Africa/Tripoli"
"5696" "Gardabya Airport" "Sirt" "Libya" "SRX" "hlgd" "31.0635" 16.595 267 "2" "N" "Africa/Tripoli"
"5695" "Nanyuki Civil Airport" "Nanyuki" "Kenya" "NYK" "hkny" "-0.067" 37.033 6250 "3" "U" "Africa/Nairobi"
"5694" "Malindi Airport" "Malindi" "Kenya" "MYD" "hkml" "-3.22931" 40.1017 80 "3" "U" "Africa/Nairobi"
"5693" "Lokichoggio Airport" "Lokichoggio" "Kenya" "LKG" "hklk" "4.204117" 34.348186 2074 "3" "U" "Africa/Nairobi"
"5692" "Amboseli Airport" "Amboseli National Park" "Kenya" "ASV" "hkam" "-2.64505" 37.2531 3755 "3" "U" "Africa/Nairobi"
"5691" "Asyut International Airport" "Asyut" "Egypt" "ATZ" "heat" "27.046508" 31.011983 772 "2" "U" "Africa/Cairo"
"5690" "El Arish International Airport" "El Arish" "Egypt" "AAC" "hear" "31.073333" 33.835833 121 "2" "U" "Africa/Cairo"
"5689" "Burao Airport" "Burao" "Somalia" "BUO" "hcmv" "9.517" 45.567 3400 "3" "U" "Africa/Mogadishu"
"5688" "Galcaio Airport" "Galcaio" "Somalia" "GLK" "hcmr" "6.78083" 47.4547 975 "3" "U" "Africa/Mogadishu"
"5687" "Aden Adde International Airport" "Mogadishu" "Somalia" "MGQ" "hcmm" "2.01444" 45.3047 29 "3" "U" "Africa/Mogadishu"
"5686" "Bosaso Airport" "Bosaso" "Somalia" "BSA" "hcmf" "11.2753" 49.1494 3 "3" "U" "Africa/Mogadishu"
"5685" "Alula Airport" "Alula" "Somalia" "ALU" "hcma" "11.95" 50.733 6 "3" "U" "Africa/Mogadishu"
"5684" "Tippi Airport" "Tippi" "Ethiopia" "TIE" "hatp" "7.117" 35.383 1100 "3" "U" "Africa/Addis_Ababa"
"5683" "Mizan Teferi Airport" "Mizan Teferi" "Ethiopia" "MTF" "hamt" "6.967" 35.533 4396 "3" "U" "Africa/Addis_Ababa"
"5682" "Kabri Dehar Airport" "Kabri Dehar" "Ethiopia" "ABK" "hakd" "6.734" 44.253 1800 "3" "U" "Africa/Addis_Ababa"
"5681" "Gore Airport" "Gore" "Ethiopia" "GOR" "hagr" "8.167" 35.55 6580 "3" "U" "Africa/Addis_Ababa"
"5680" "Gode Airport" "Gode" "Ethiopia" "GDE" "hago" "5.935128" 43.578567 834 "3" "U" "Africa/Addis_Ababa"
"5679" "Dembidollo Airport" "Dembidollo" "Ethiopia" "DEM" "hadd" "8.554" 34.858 5200 "3" "U" "Africa/Addis_Ababa"
"5678" "Combolcha Airport" "Dessie" "Ethiopia" "DSE" "hadc" "11.0825" 39.7114 6117 "3" "U" "Africa/Addis_Ababa"
"5677" "Beica Airport" "Beica" "Ethiopia" "BEI" "habe" "9.38639" 34.5219 5410 "3" "U" "Africa/Addis_Ababa"
"5676" "Baco Airport" "Baco" "Ethiopia" "BCO" "habc" "5.78287" 36.562 0 "3" "U" "Africa/Addis_Ababa"
"5675" "Sao Filipe Airport" "Sao Filipe, Fogo Island" "Cape Verde" "SFL" "gvsf" "14.885" -24.48 617 "-1" "U" "Atlantic/Cape_Verde"
"5674" "Praia International Airport" "Praia, Santiago Island" "Cape Verde" "RAI" "gvnp" "14.9245" -23.4935 230 "-1" "U" "Atlantic/Cape_Verde"
"5673" "El Aroui Airport" "El Aroui" "Morocco" "NDR" "gmmw" "34.9888" -3.02821 574 "0" "N" "Africa/Casablanca"
"5672" "Hassan I Airport" "El Aaiún" "Western Sahara" "EUN" "gmml" "27.1517" -13.2192 207 "0" "N" "Africa/El_Aaiun"
"5671" "Mogador Airport" "Essadouira" "Morocco" "ESU" "gmmi" "31.3975" -9.681667 384 "0" "N" "Africa/Casablanca"
"5670" "Dakhla Airport" "Dakhla" "Western Sahara" "VIL" "gmmh" "23.7183" -15.932 36 "0" "N" "Africa/El_Aaiun"
"5669" "Smara Airport" "Smara" "Western Sahara" "SMW" "gmma" "26.7318" -11.6847 350 "0" "N" "Africa/El_Aaiun"
"5668" "Iginniarfik Heliport" "Iginniarfik" "Greenland" "QFI" "" "68.7" -52.9667 0 "-3" "E" "America/Godthab"
"5667" "Akunnaaq Heliport" "Akunnaaq" "Greenland" "QCU" "" "68.75" -52.3333 0 "-3" "E" "America/Godthab"
"5666" "Groennedal Heliport" "Groennedal" "Greenland" "JGR" "" "61.2333" -48.1 0 "-3" "E" "America/Godthab"
"5665" "Osvaldo Vieira International Airport" "Bissau" "Guinea-Bissau" "OXB" "ggov" "11.89485" -15.653681 129 "0" "N" "Africa/Bissau"
"5664" "Kenema Airport" "Kenema" "Sierra Leone" "KEN" "gfke" "7.89129" -11.1766 485 "0" "N" "Africa/Freetown"
"5663" "Bo Airport" "Bo" "Sierra Leone" "KBS" "gfbo" "7.9444" -11.761 328 "0" "N" "Africa/Freetown"
"5662" "Sherbro International Airport" "Bonthe" "Sierra Leone" "BTE" "gfbn" "7.53242" -12.5189 14 "0" "N" "Africa/Freetown"
"5661" "Ceuta Heliport" "Ceuta" "Spain" "JCU" "gect" "35.8969" -5.29908 0 "1" "E" "Europe/Madrid"
"5660" "Lauriston Airport" "Carriacou Island" "Grenada" "CRU" "" "12.4761" -61.4728 0 "-4" "U" "America/Grenada"
"5659" "La Gomera Airport" "La Gomera" "Spain" "GMZ" "gcgm" "28.0296" -17.2146 718 "0" "E" "Atlantic/Canary"
"5658" "Papa Stour Airport" "Papa Stour" "United Kingdom" "PSV" "" "60.3217" -1.69306 0 "0" "E" "Europe/London"
"5657" "Outer Skerries Airport" "Outer Skerries" "United Kingdom" "OUK" "" "60.417" -0.75 0 "0" "E" "Europe/London"
"5656" "Foula Airport" "Foula" "United Kingdom" "FOA" "" "60.121" -2.052 0 "0" "E" "Europe/London"
"5655" "Gamba" "Gamba" "Gabon" "GAX" "" "-2.71016" 9.96062 73 "1" "N" "Africa/Libreville"
"5654" "Ilebo Airport" "Ilebo" "Congo (Kinshasa)" "PFR" "fzvs" "-4.333" 20.583 1450 "2" "N" "Africa/Lubumbashi"
"5653" "Lodja Airport" "Lodja" "Congo (Kinshasa)" "LJA" "fzva" "-3.417" 23.45 1647 "2" "N" "Africa/Lubumbashi"
"5652" "Tshikapa Airport" "Tshikapa" "Congo (Kinshasa)" "TSH" "fzuk" "-6.43833" 20.7947 1595 "2" "N" "Africa/Lubumbashi"
"5651" "Basankusu Airport" "Basankusu" "Congo (Kinshasa)" "BSU" "fzen" "1.22472" 19.7889 1217 "1" "N" "Africa/Kinshasa"
"5650" "Basango Mboliasa Airport" "Kiri" "Congo (Kinshasa)" "KRZ" "fzbt" "-1.435" 19.024 1013 "1" "N" "Africa/Kinshasa"
"5649" "Nioki Airport" "Nioki" "Congo (Kinshasa)" "NIO" "fzbi" "-2.7175" 17.6847 1043 "1" "N" "Africa/Kinshasa"
"5648" "Inongo Airport" "Inongo" "Congo (Kinshasa)" "INO" "fzba" "-1.94722" 18.2858 1040 "1" "N" "Africa/Kinshasa"
"5647" "Tshimpi Airport" "Matadi" "Congo (Kinshasa)" "MAT" "fzam" "-5.79961" 13.4404 1115 "1" "N" "Africa/Kinshasa"
"5646" "Boma Airport" "Boma" "Congo (Kinshasa)" "BOA" "fzaj" "-5.854" 13.064 26 "1" "N" "Africa/Kinshasa"
"5645" "Eros Airport" "Windhoek" "Namibia" "ERS" "fywe" "-22.6122" 17.0804 5575 "1" "S" "Africa/Windhoek"
"5644" "Swakopmund Airport" "Swakopmund" "Namibia" "SWP" "fysm" "-22.6619" 14.5681 207 "1" "S" "Africa/Windhoek"
"5643" "Oranjemund Airport" "Oranjemund" "Namibia" "OMD" "fyog" "-28.5847" 16.4467 14 "1" "S" "Africa/Windhoek"
"5642" "Ondangwa Airport" "Ondangwa" "Namibia" "OND" "fyoa" "-17.8782" 15.9526 3599 "1" "S" "Africa/Windhoek"
"5641" "Luderitz Airport" "Luderitz" "Namibia" "LUD" "fylz" "-26.6874" 15.2429 457 "1" "S" "Africa/Windhoek"
"5640" "Club Makokola Airport" "Club Makokola" "Malawi" "CMK" "fwcm" "-14.3069" 35.1325 1587 "2" "U" "Africa/Blantyre"
"5639" "Sarh Airport" "Sarh" "Chad" "SRH" "ftta" "9.14444" 18.3744 1198 "1" "N" "Africa/Ndjamena"
"5638" "Croisette Heliport" "Cannes" "France" "JCA" "" "43.536" 7.03736 0 "1" "E" "Europe/Paris"
"5637" "Chimoio Airport" "Chimoio" "Mozambique" "VPY" "fqch" "-19.151267" 33.428958 2287 "2" "U" "Africa/Maputo"
"5636" "Tchibanga Airport" "Tchibanga" "Gabon" "TCH" "foot" "-2.85" 11.017 269 "1" "N" "Africa/Libreville"
"5635" "Mouilla Ville Airport" "Mouila" "Gabon" "MJL" "fogm" "-1.84514" 11.0567 295 "1" "N" "Africa/Libreville"
"5634" "Koulamoutou Airport" "Koulamoutou" "Gabon" "KOU" "fogk" "-1.18461" 12.4413 1070 "1" "N" "Africa/Libreville"
"5633" "Namibe Airport" "Mocamedes" "Angola" "MSZ" "fnmo" "-15.261222" 12.146756 210 "1" "N" "Africa/Luanda"
"5632" "Ondjiva Pereira Airport" "Ondjiva" "Angola" "VPE" "fngi" "-17.043464" 15.683822 3566 "1" "N" "Africa/Luanda"
"5631" "Dundo Airport" "Dundo" "Angola" "DUE" "fndu" "-7.40089" 20.8185 2451 "1" "N" "Africa/Luanda"
"5630" "Catumbela Airport" "Catumbela" "Angola" "CBT" "fnct" "-12.4792" 13.4869 0 "1" "N" "Africa/Luanda"
"5629" "Manja Airport" "Manja" "Madagascar" "MJA" "fmsj" "-21.417" 44.317 787 "3" "U" "Indian/Antananarivo"
"5628" "Mandritsara Airport" "Mandritsara" "Madagascar" "WMA" "fmnx" "-15.817" 48.833 1007 "3" "U" "Indian/Antananarivo"
"5627" "Tsaratanana Airport" "Tsaratanana" "Madagascar" "TTS" "fmnt" "-16.75" 47.617 1073 "3" "U" "Indian/Antananarivo"
"5626" "Mampikony Airport" "Mampikony" "Madagascar" "WMP" "fmnp" "-16.049" 47.622 0 "3" "U" "Indian/Antananarivo"
"5625" "Soalala Airport" "Soalala" "Madagascar" "DWB" "fmno" "-16.083" 45.367 141 "3" "U" "Indian/Antananarivo"
"5624" "Ambanja Airport" "Ambanja" "Madagascar" "IVA" "fmnj" "-13.65" 48.467 36 "3" "U" "Indian/Antananarivo"
"5623" "Port Bergé Airport" "Port Bergé" "Madagascar" "WPB" "fmng" "-15.583" 47.617 213 "3" "U" "Indian/Antananarivo"
"5622" "Ambatondrazaka Airport" "Ambatondrazaka" "Madagascar" "WAM" "fmmz" "-17.8" 48.433 2513 "3" "U" "Indian/Antananarivo"
"5621" "Tsiroanomandidy Airport" "Tsiroanomandidy" "Madagascar" "WTS" "fmmx" "-18.75" 46.05 2776 "3" "U" "Indian/Antananarivo"
"5620" "Tambohorano Airport" "Tambohorano" "Madagascar" "WTA" "fmmu" "-17.4761" 43.9728 23 "3" "U" "Indian/Antananarivo"
"5619" "Morafenobe Airport" "Morafenobe" "Madagascar" "TVA" "fmmr" "-17.85" 44.917 748 "3" "U" "Indian/Antananarivo"
"5618" "Maintirano Airport" "Maintirano" "Madagascar" "MXT" "fmmo" "-18.05" 44.033 95 "3" "U" "Indian/Antananarivo"
"5617" "Belo sur Tsiribihina Airport" "Belo sur Tsiribihina" "Madagascar" "BMD" "fmml" "-19.6867" 44.5419 154 "3" "U" "Indian/Antananarivo"
"5616" "Ankavandra Airport" "Ankavandra" "Madagascar" "JVA" "fmmk" "-18.8" 45.283 427 "3" "U" "Indian/Antananarivo"
"5615" "Antsalova Airport" "Antsalova" "Madagascar" "WAQ" "fmmg" "-18.7" 44.617 551 "3" "U" "Indian/Antananarivo"
"5614" "Iconi Airport" "Moroni" "Comoros" "YVA" "fmcn" "-11.7108" 43.2439 33 "3" "U" "Indian/Comoro"
"5613" "Solwesi Airport" "Solwesi" "Zambia" "SLI" "flsw" "-12.1737" 26.3651 4551 "2" "U" "Africa/Lusaka"
"5612" "Chipata Airport" "Chipata" "Zambia" "CIP" "flcp" "-13.5583" 32.5872 3360 "2" "U" "Africa/Lusaka"
"5611" "Loubomo Airport" "Loubomo" "Congo (Brazzaville)" "DIS" "fcpl" "-4.2" 12.7 1079 "1" "N" "Africa/Brazzaville"
"5610" "Limpopo Valley Airport" "Tuli Lodge" "Botswana" "TLD" "fbtl" "-22.1892" 29.1269 1772 "2" "U" "Africa/Gaborone"
"5609" "Shakawe Airport" "Shakawe" "Botswana" "SWX" "fbsw" "-18.3739" 21.8326 3379 "2" "U" "Africa/Gaborone"
"5608" "Orapa Airport" "Orapa" "Botswana" "ORP" "fbor" "-21.2667" 25.3167 3100 "2" "U" "Africa/Gaborone"
"5607" "Ghanzi Airport" "Ghanzi" "Botswana" "GNZ" "fbgz" "-21.6925" 21.6581 3730 "2" "U" "Africa/Gaborone"
"5606" "Mmabatho International Airport" "Mafeking" "South Africa" "MBD" "famm" "-25.798444" 25.548028 4181 "2" "U" "Africa/Johannesburg"
"5605" "Malamala Airport" "Malamala" "South Africa" "AAM" "famd" "-24.818111" 31.544584 1124 "2" "U" "Africa/Johannesburg"
"5604" "Kruger Mpumalanga International Airport" "Mpumalanga" "South Africa" "MQP" "fakn" "-25.3832" 31.1056 2829 "2" "U" "Africa/Johannesburg"
"5603" "Rand Airport" "Johannesburg" "South Africa" "QRA" "fagm" "-26.242506" 28.151169 5483 "2" "U" "Africa/Johannesburg"
"5602" "Ventspils International Airport" "Ventspils" "Latvia" "VTS" "evva" "57.357778" 21.544167 19 "2" "E" "Europe/Riga"
"5601" "Shire Inda Selassie Airport" "Shire Indasilase" "Ethiopia" "SHC" "" "14.0781" 38.2725 6207 "3" "U" "Africa/Addis_Ababa"
"5600" "Shilavo Airport" "Shilavo" "Ethiopia" "HIL" "" "6.08333" 44.7667 1296 "3" "U" "Africa/Addis_Ababa"
"5599" "Hemavan Airport" "Hemavan" "Sweden" "HMV" "esut" "65.806111" 15.082778 1503 "1" "E" "Europe/Stockholm"
"5598" "Storuman Airport" "Mohed" "Sweden" "SQO" "esud" "64.960894" 17.696583 915 "1" "E" "Europe/Stockholm"
"5597" "Ängelholm-Helsingborg Airport" "Ängelholm" "Sweden" "AGH" "esta" "56.2961" 12.8471 68 "1" "E" "Europe/Stockholm"
"5596" "Torsby Airport" "Torsby" "Sweden" "TYF" "esst" "60.157622" 12.991269 393 "1" "E" "Europe/Stockholm"
"5595" "Karlstad Airport" "Karlstad" "Sweden" "KSD" "esok" "59.4447" 13.3374 352 "1" "E" "Europe/Stockholm"
"5594" "Hagfors Airport" "Hagfors" "Sweden" "HFS" "esoh" "60.020064" 13.578908 474 "1" "E" "Europe/Stockholm"
"5593" "Östersund Airport" "Östersund" "Sweden" "OSD" "esnz" "63.1944" 14.5003 1233 "1" "E" "Europe/Stockholm"
"5592" "Łódź Władysław Reymont Airport" "Lodz" "Poland" "LCJ" "epll" "51.721881" 19.398133 604 "1" "E" "Europe/Warsaw"
"5591" "Bydgoszcz Ignacy Jan Paderewski Airport" "Bydgoszcz" "Poland" "BZG" "epby" "53.0968" 17.9777 235 "1" "E" "Europe/Warsaw"
"5590" "Værøy Heliport" "Værøy" "Norway" "VRY" "envr" "67.6667" 12.6833 36 "1" "E" "Europe/Oslo"
"5589" "Svartnes Airport" "Vardø" "Norway" "VAW" "enss" "70.355392" 31.044889 42 "1" "E" "Europe/Oslo"
"5588" "Sorkjosen Airport" "Sorkjosen" "Norway" "SOJ" "ensr" "69.7868" 20.9594 16 "1" "E" "Europe/Oslo"
"5587" "Svolvær Helle Airport" "Svolvær" "Norway" "SVJ" "ensh" "68.2433" 14.6692 27 "1" "E" "Europe/Oslo"
"5586" "Sogndal Airport" "Sogndal" "Norway" "SOG" "ensg" "61.1561" 7.13778 0 "1" "E" "Europe/Oslo"
"5585" "Anda Airport" "Sandane" "Norway" "SDN" "ensd" "61.83" 6.10583 196 "1" "E" "Europe/Oslo"
"5584" "Røst Airport" "Røst" "Norway" "RET" "enrs" "67.5278" 12.1033 7 "1" "E" "Europe/Oslo"
"5583" "Ryum Airport" "Rørvik" "Norway" "RVK" "enrm" "64.8383" 11.1461 14 "1" "E" "Europe/Oslo"
"5582" "Røssvoll Airport" "Mo i Rana" "Norway" "MQN" "enra" "66.3639" 14.3014 229 "1" "E" "Europe/Oslo"
"5581" "Namsos Høknesøra Airport" "Namsos" "Norway" "OSY" "ennm" "64.4722" 11.5786 7 "1" "E" "Europe/Oslo"
"5580" "Leknes Airport" "Leknes" "Norway" "LKN" "enlk" "68.1525" 13.6094 78 "1" "E" "Europe/Oslo"
"5579" "Sindal Airport" "Sindal" "Denmark" "CNL" "eksn" "57.503525" 10.229372 92 "1" "N" "Europe/Copenhagen"
"5578" "Weston Airport" "Leixlip" "Ireland" "" "eiwt" "53.351333" -6.4875 150 "0" "E" "Europe/Dublin"
"5577" "Donegal Airport" "Dongloe" "Ireland" "CFN" "eidl" "55.044192" -8.341 30 "0" "E" "Europe/Dublin"
"6816" "Raron Airport" "Raron" "Switzerland" "" "lsta" "46.3036" 7.82333 2029 "1" "E" "Europe/Zurich"
"5575" "Barra Airport" "Barra" "United Kingdom" "BRR" "egpr" "57.0228" -7.44306 5 "0" "E" "Europe/London"
"5574" "Anglesey Airport" "Angelsey" "United Kingdom" "HLY" "egov" "53.248097" -4.535339 37 "0" "E" "Europe/London"
"5573" "Penzance Heliport" "Penzance" "United Kingdom" "PZE" "eghk" "50.1281" -5.51845 14 "0" "E" "Europe/London"
"5572" "Land's End / St. Just Airport" "Land's End" "United Kingdom" "LEQ" "eghc" "50.1028" -5.67056 401 "0" "E" "Europe/London"
"5571" "Westray Airport" "Westray" "United Kingdom" "WRY" "egew" "59.3503" -2.95 29 "0" "E" "Europe/London"
"5570" "Lerwick / Tingwall Airport" "Lerwick" "United Kingdom" "LWK" "eget" "60.1922" -1.24361 43 "0" "E" "Europe/London"
"5569" "Sanday Airport" "Sanday" "United Kingdom" "NDY" "eges" "59.2503" -2.57667 68 "0" "E" "Europe/London"
"5568" "Stronsay Airport" "Stronsay" "United Kingdom" "SOY" "eger" "59.1553" -2.64139 39 "0" "E" "Europe/London"
"5567" "Papa Westray Airport" "Papa Westray" "United Kingdom" "PPW" "egep" "59.3517" -2.90028 91 "0" "E" "Europe/London"
"5566" "North Ronaldsay Airport" "North Ronaldsay" "United Kingdom" "NRL" "egen" "59.3675" -2.43444 40 "0" "E" "Europe/London"
"5565" "Fair Isle Airport" "Fair Isle" "United Kingdom" "FIE" "egef" "59.5358" -1.62806 223 "0" "E" "Europe/London"
"5564" "Eday Airport" "Eday" "United Kingdom" "EOI" "eged" "59.1906" -2.77222 10 "0" "E" "Europe/London"
"5563" "Campbeltown Airport" "Campbeltown" "United Kingdom" "CAL" "egec" "55.4372" -5.68639 42 "0" "E" "Europe/London"
"5562" "Robin Hood Doncaster Sheffield Airport" "Doncaster, Sheffield" "United Kingdom" "DSA" "egcn" "53.474722" -1.004444 55 "0" "E" "Europe/London"
"5561" "Nottingham Airport" "Nottingham" "United Kingdom" "NQT" "egbn" "52.92" -1.079167 138 "0" "E" "Europe/London"
"5560" "Seinäjoki Airport" "Seinäjoki / Ilmajoki" "Finland" "SJY" "efsi" "62.6921" 22.8323 302 "2" "E" "Europe/Helsinki"
"5559" "Helgoland-Düne Airport" "Helgoland" "Germany" "HGL" "edxh" "54.1853" 7.91583 7 "1" "E" "\N"
"5558" "Heide-Büsum Airport" "Büsum" "Germany" "HEI" "edxb" "54.1533" 8.90167 7 "1" "E" "Europe/Berlin"
"5557" "Heringsdorf Airport" "Heringsdorf" "Germany" "HDF" "edah" "53.878706" 14.152347 93 "1" "E" "Europe/Berlin"
"5556" "Kumasi Airport" "Kumasi" "Ghana" "KMS" "dgsi" "6.71456" -1.59082 942 "0" "N" "Africa/Accra"
"5555" "Guemar Airport" "Guemar" "Algeria" "ELU" "dauo" "33.5114" 6.77679 203 "1" "N" "Africa/Algiers"
"5554" "Bordj Badji Mokhtar Airport" "Bordj Badji Mokhtar" "Algeria" "BMW" "datm" "21.375" 0.923889 1303 "1" "N" "Africa/Algiers"
"5553" "Béchar Boudghene Ben Ali Lotfi Airport" "Béchar" "Algeria" "CBH" "daor" "31.6457" -2.26986 2661 "1" "N" "Africa/Algiers"
"5552" "Batna Airport" "Batna" "Algeria" "BLJ" "dabt" "35.752106" 6.308589 2697 "1" "N" "Africa/Algiers"
"5551" "Wollaston Lake Airport" "Wollaston Lake" "Canada" "ZWL" "czwl" "58.1069" -103.172 1360 "-6" "N" "America/Regina"
"5550" "Churchill Falls Airport" "Churchill Falls" "Canada" "ZUM" "czum" "53.5619" -64.1064 1442 "-4" "A" "America/Halifax"
"5549" "Shamattawa Airport" "Shamattawa" "Canada" "ZTM" "cztm" "55.8656" -92.0814 289 "-6" "A" "America/Winnipeg"
